Model,DPO2012
Firmware Version,1.56

Point Format,Y,
Horizontal Units,S,
Horizontal Scale,1e-05,
Sample Interval,1e-09,
Filter Frequency,1e+08,
Record Length,100000,
Gating,0.0% to 100.0%,0.0% to 100.0%
Probe Attenuation,10,10
Vertical Units,V,V
Vertical Offset,0,0
Vertical Scale,1,1
Label,PPS board#1,PPS board#2
TIME,CH1,CH2
3.60106e-05,2.96,3.46
3.60116e-05,2.96,3.5
3.60126e-05,2.96,3.5
3.60136e-05,2.96,3.5
3.60146e-05,2.96,3.5
3.60156e-05,2.96,3.42
3.60166e-05,2.96,3.42
3.60176e-05,2.96,3.38
3.60186e-05,2.92,3.38
3.60196e-05,2.92,3.42
3.60206e-05,2.92,3.42
3.60216e-05,2.92,3.46
3.60226e-05,2.96,3.5
3.60236e-05,2.92,3.5
3.60246e-05,2.92,3.5
3.60256e-05,2.92,3.46
3.60266e-05,2.92,3.42
3.60276e-05,2.92,3.38
3.60286e-05,2.92,3.34
3.60296e-05,2.92,3.38
3.60306e-05,2.92,3.38
3.60316e-05,2.92,3.42
3.60326e-05,2.96,3.46
3.60336e-05,2.92,3.46
3.60346e-05,2.96,3.5
3.60356e-05,2.96,3.46
3.60366e-05,2.96,3.46
3.60376e-05,2.96,3.46
3.60386e-05,2.92,3.42
3.60396e-05,2.96,3.42
3.60406e-05,2.92,3.42
3.60416e-05,2.92,3.46
3.60426e-05,2.92,3.42
3.60436e-05,2.92,3.46
3.60446e-05,2.92,3.5
3.60456e-05,2.92,3.5
3.60466e-05,2.96,3.5
3.60476e-05,2.96,3.5
3.60486e-05,2.96,3.46
3.60496e-05,2.96,3.42
3.60506e-05,2.92,3.38
3.60516e-05,2.92,3.42
3.60526e-05,2.92,3.42
3.60536e-05,2.96,3.42
3.60546e-05,2.96,3.46
3.60556e-05,2.96,3.5
3.60566e-05,2.92,3.46
3.60576e-05,2.92,3.5
3.60586e-05,2.96,3.46
3.60596e-05,2.96,3.42
3.60606e-05,2.92,3.38
3.60616e-05,2.92,3.38
3.60626e-05,2.92,3.38
3.60636e-05,2.96,3.42
3.60646e-05,2.92,3.46
3.60656e-05,2.92,3.46
3.60666e-05,2.92,3.46
3.60676e-05,2.92,3.46
3.60686e-05,2.92,3.46
3.60696e-05,2.92,3.46
3.60706e-05,2.92,3.42
3.60716e-05,2.96,3.42
3.60726e-05,2.96,3.42
3.60736e-05,2.96,3.42
3.60746e-05,2.96,3.46
3.60756e-05,2.96,3.42
3.60766e-05,2.96,3.46
3.60776e-05,2.92,3.46
3.60786e-05,2.92,3.46
3.60796e-05,2.92,3.46
3.60806e-05,2.96,3.42
3.60816e-05,2.92,3.42
3.60826e-05,2.96,3.42
3.60836e-05,2.96,3.42
3.60846e-05,2.96,3.42
3.60856e-05,2.96,3.42
3.60866e-05,2.92,3.42
3.60876e-05,2.92,3.42
3.60886e-05,2.92,3.42
3.60896e-05,2.92,3.46
3.60906e-05,2.92,3.46
3.60916e-05,2.92,3.5
3.60926e-05,2.96,3.5
3.60936e-05,2.96,3.5
3.60946e-05,2.96,3.42
3.60956e-05,2.96,3.42
3.60966e-05,2.92,3.38
3.60976e-05,2.92,3.38
3.60986e-05,2.92,3.42
3.60996e-05,2.92,3.42
3.61006e-05,2.96,3.46
3.61016e-05,2.96,3.5
3.61026e-05,2.96,3.5
3.61036e-05,2.96,3.5
3.61046e-05,2.96,3.46
3.61056e-05,2.96,3.42
3.61066e-05,2.96,3.34
3.61076e-05,2.92,3.34
3.61086e-05,2.92,3.38
3.61096e-05,2.92,3.42
3.61106e-05,2.96,3.46
3.61116e-05,2.96,3.54
3.61126e-05,3,3.54
3.61136e-05,3,3.54
3.61146e-05,3,3.46
3.61156e-05,2.96,3.42
3.61166e-05,2.92,3.34
3.61176e-05,2.92,3.34
3.61186e-05,2.92,3.34
3.61196e-05,2.92,3.38
3.61206e-05,2.96,3.42
3.61216e-05,2.96,3.5
3.61226e-05,2.96,3.54
3.61236e-05,2.96,3.54
3.61246e-05,2.96,3.5
3.61256e-05,2.96,3.42
3.61266e-05,2.96,3.38
3.61276e-05,2.92,3.38
3.61286e-05,2.92,3.38
3.61296e-05,2.92,3.42
3.61306e-05,2.96,3.42
3.61316e-05,2.96,3.46
3.61326e-05,2.96,3.5
3.61336e-05,2.96,3.5
3.61346e-05,2.96,3.46
3.61356e-05,2.96,3.46
3.61366e-05,2.96,3.42
3.61376e-05,2.96,3.38
3.61386e-05,2.92,3.38
3.61396e-05,2.92,3.42
3.61406e-05,2.96,3.42
3.61416e-05,2.96,3.46
3.61426e-05,2.96,3.46
3.61436e-05,2.96,3.5
3.61446e-05,2.92,3.46
3.61456e-05,2.92,3.42
3.61466e-05,2.96,3.42
3.61476e-05,2.96,3.42
3.61486e-05,2.96,3.42
3.61496e-05,2.96,3.46
3.61506e-05,2.96,3.46
3.61516e-05,2.96,3.46
3.61526e-05,2.96,3.42
3.61536e-05,2.92,3.42
3.61546e-05,2.92,3.42
3.61556e-05,2.92,3.42
3.61566e-05,2.92,3.42
3.61576e-05,2.96,3.5
3.61586e-05,2.96,3.46
3.61596e-05,2.96,3.5
3.61606e-05,2.96,3.46
3.61616e-05,2.96,3.46
3.61626e-05,2.96,3.38
3.61636e-05,2.92,3.38
3.61646e-05,2.88,3.38
3.61656e-05,2.92,3.42
3.61666e-05,2.92,3.42
3.61676e-05,2.96,3.5
3.61686e-05,2.96,3.5
3.61696e-05,2.96,3.54
3.61706e-05,2.96,3.46
3.61716e-05,2.96,3.46
3.61726e-05,2.96,3.38
3.61736e-05,2.92,3.38
3.61746e-05,2.92,3.34
3.61756e-05,2.92,3.38
3.61766e-05,2.92,3.42
3.61776e-05,2.96,3.5
3.61786e-05,2.96,3.5
3.61796e-05,2.96,3.54
3.61806e-05,2.96,3.54
3.61816e-05,2.96,3.46
3.61826e-05,2.96,3.38
3.61836e-05,2.92,3.38
3.61846e-05,2.92,3.34
3.61856e-05,2.92,3.38
3.61866e-05,2.92,3.38
3.61876e-05,2.96,3.5
3.61886e-05,2.96,3.46
3.61896e-05,3,3.5
3.61906e-05,2.96,3.5
3.61916e-05,2.96,3.46
3.61926e-05,2.96,3.42
3.61936e-05,2.92,3.38
3.61946e-05,2.92,3.34
3.61956e-05,2.88,3.38
3.61966e-05,2.92,3.38
3.61976e-05,2.92,3.42
3.61986e-05,2.92,3.46
3.61996e-05,2.96,3.5
3.62006e-05,2.96,3.5
3.62016e-05,2.96,3.5
3.62026e-05,2.96,3.46
3.62036e-05,2.96,3.46
3.62046e-05,2.96,3.42
3.62056e-05,2.92,3.38
3.62066e-05,2.92,3.38
3.62076e-05,2.92,3.38
3.62086e-05,2.92,3.38
3.62096e-05,2.96,3.42
3.62106e-05,2.92,3.46
3.62116e-05,2.96,3.5
3.62126e-05,2.96,3.46
3.62136e-05,2.96,3.5
3.62146e-05,2.96,3.46
3.62156e-05,2.96,3.46
3.62166e-05,2.96,3.42
3.62176e-05,2.92,3.42
3.62186e-05,2.92,3.38
3.62196e-05,2.92,3.42
3.62206e-05,2.92,3.42
3.62216e-05,2.96,3.46
3.62226e-05,2.96,3.46
3.62236e-05,2.96,3.5
3.62246e-05,2.96,3.46
3.62256e-05,2.96,3.46
3.62266e-05,2.96,3.42
3.62276e-05,2.96,3.42
3.62286e-05,2.92,3.38
3.62296e-05,2.92,3.38
3.62306e-05,2.92,3.42
3.62316e-05,2.96,3.46
3.62326e-05,2.96,3.5
3.62336e-05,2.96,3.54
3.62346e-05,2.96,3.5
3.62356e-05,2.96,3.5
3.62366e-05,2.96,3.42
3.62376e-05,2.92,3.42
3.62386e-05,2.92,3.38
3.62396e-05,2.92,3.38
3.62406e-05,2.92,3.38
3.62416e-05,2.92,3.42
3.62426e-05,2.96,3.46
3.62436e-05,2.96,3.5
3.62446e-05,2.96,3.5
3.62456e-05,2.96,3.5
3.62466e-05,2.92,3.42
3.62476e-05,2.92,3.42
3.62486e-05,2.92,3.38
3.62496e-05,2.92,3.38
3.62506e-05,2.92,3.38
3.62516e-05,2.92,3.46
3.62526e-05,2.96,3.46
3.62536e-05,2.92,3.46
3.62546e-05,2.96,3.46
3.62556e-05,2.92,3.5
3.62566e-05,2.96,3.46
3.62576e-05,2.96,3.46
3.62586e-05,2.96,3.42
3.62596e-05,2.92,3.46
3.62606e-05,2.92,3.46
3.62616e-05,2.92,3.46
3.62626e-05,2.96,3.46
3.62636e-05,2.92,3.46
3.62646e-05,2.96,3.42
3.62656e-05,2.92,3.46
3.62666e-05,2.92,3.42
3.62676e-05,2.92,3.46
3.62686e-05,2.96,3.42
3.62696e-05,2.96,3.46
3.62706e-05,2.96,3.46
3.62716e-05,2.92,3.46
3.62726e-05,2.96,3.46
3.62736e-05,2.92,3.42
3.62746e-05,2.92,3.38
3.62756e-05,2.92,3.38
3.62766e-05,2.92,3.38
3.62776e-05,2.92,3.46
3.62786e-05,2.92,3.46
3.62796e-05,2.96,3.5
3.62806e-05,3,3.5
3.62816e-05,2.96,3.5
3.62826e-05,2.96,3.42
3.62836e-05,2.96,3.42
3.62846e-05,2.96,3.38
3.62856e-05,2.92,3.38
3.62866e-05,2.92,3.38
3.62876e-05,2.92,3.42
3.62886e-05,2.92,3.46
3.62896e-05,2.92,3.5
3.62906e-05,2.96,3.5
3.62916e-05,2.96,3.5
3.62926e-05,2.96,3.46
3.62936e-05,2.96,3.42
3.62946e-05,2.92,3.38
3.62956e-05,2.92,3.38
3.62966e-05,2.92,3.38
3.62976e-05,2.92,3.42
3.62986e-05,2.92,3.46
3.62996e-05,2.92,3.5
3.63006e-05,2.92,3.5
3.63016e-05,2.96,3.5
3.63026e-05,2.96,3.46
3.63036e-05,2.96,3.42
3.63046e-05,2.96,3.38
3.63056e-05,2.92,3.38
3.63066e-05,2.92,3.38
3.63076e-05,2.92,3.42
3.63086e-05,2.92,3.46
3.63096e-05,2.92,3.5
3.63106e-05,2.92,3.5
3.63116e-05,2.96,3.5
3.63126e-05,2.96,3.46
3.63136e-05,2.96,3.42
3.63146e-05,2.96,3.42
3.63156e-05,2.92,3.42
3.63166e-05,2.92,3.42
3.63176e-05,2.92,3.42
3.63186e-05,2.92,3.42
3.63196e-05,2.92,3.46
3.63206e-05,2.92,3.46
3.63216e-05,2.96,3.46
3.63226e-05,2.96,3.46
3.63236e-05,2.96,3.46
3.63246e-05,2.92,3.46
3.63256e-05,2.92,3.42
3.63266e-05,2.92,3.42
3.63276e-05,2.92,3.42
3.63286e-05,2.92,3.42
3.63296e-05,2.92,3.46
3.63306e-05,2.92,3.46
3.63316e-05,2.92,3.46
3.63326e-05,2.96,3.46
3.63336e-05,2.96,3.46
3.63346e-05,2.92,3.42
3.63356e-05,2.92,3.42
3.63366e-05,2.96,3.46
3.63376e-05,2.92,3.42
3.63386e-05,2.96,3.42
3.63396e-05,2.92,3.46
3.63406e-05,2.92,3.46
3.63416e-05,2.96,3.46
3.63426e-05,2.92,3.42
3.63436e-05,2.92,3.46
3.63446e-05,2.92,3.46
3.63456e-05,2.92,3.46
3.63466e-05,2.92,3.46
3.63476e-05,2.92,3.42
3.63486e-05,2.92,3.42
3.63496e-05,2.92,3.46
3.63506e-05,2.92,3.42
3.63516e-05,2.92,3.46
3.63526e-05,2.92,3.42
3.63536e-05,2.92,3.42
3.63546e-05,2.92,3.42
3.63556e-05,2.92,3.42
3.63566e-05,2.92,3.42
3.63576e-05,2.92,3.46
3.63586e-05,2.92,3.46
3.63596e-05,2.92,3.46
3.63606e-05,2.96,3.46
3.63616e-05,2.92,3.46
3.63626e-05,2.92,3.42
3.63636e-05,2.92,3.42
3.63646e-05,2.92,3.42
3.63656e-05,2.92,3.42
3.63666e-05,2.92,3.42
3.63676e-05,2.92,3.46
3.63686e-05,2.92,3.46
3.63696e-05,2.96,3.5
3.63706e-05,2.96,3.46
3.63716e-05,2.96,3.5
3.63726e-05,2.96,3.46
3.63736e-05,2.92,3.42
3.63746e-05,2.92,3.42
3.63756e-05,2.92,3.38
3.63766e-05,2.92,3.38
3.63776e-05,2.92,3.42
3.63786e-05,2.92,3.42
3.63796e-05,2.92,3.46
3.63806e-05,2.96,3.5
3.63816e-05,2.96,3.5
3.63826e-05,2.92,3.46
3.63836e-05,2.92,3.46
3.63846e-05,2.88,3.42
3.63856e-05,2.92,3.42
3.63866e-05,2.92,3.42
3.63876e-05,2.92,3.42
3.63886e-05,2.92,3.46
3.63896e-05,2.96,3.5
3.63906e-05,2.96,3.5
3.63916e-05,2.96,3.5
3.63926e-05,2.92,3.46
3.63936e-05,2.92,3.42
3.63946e-05,2.92,3.42
3.63956e-05,2.92,3.38
3.63966e-05,2.92,3.38
3.63976e-05,2.92,3.42
3.63986e-05,2.92,3.46
3.63996e-05,2.92,3.5
3.64006e-05,2.96,3.5
3.64016e-05,2.96,3.5
3.64026e-05,2.96,3.5
3.64036e-05,2.92,3.46
3.64046e-05,2.92,3.42
3.64056e-05,2.92,3.42
3.64066e-05,2.92,3.42
3.64076e-05,2.92,3.42
3.64086e-05,2.92,3.42
3.64096e-05,2.96,3.46
3.64106e-05,2.96,3.5
3.64116e-05,2.92,3.46
3.64126e-05,2.92,3.46
3.64136e-05,2.92,3.46
3.64146e-05,2.92,3.42
3.64156e-05,2.92,3.42
3.64166e-05,2.92,3.42
3.64176e-05,2.92,3.46
3.64186e-05,2.92,3.46
3.64196e-05,2.96,3.46
3.64206e-05,2.96,3.46
3.64216e-05,2.96,3.46
3.64226e-05,2.92,3.46
3.64236e-05,2.92,3.46
3.64246e-05,2.92,3.46
3.64256e-05,2.92,3.46
3.64266e-05,2.96,3.46
3.64276e-05,2.96,3.46
3.64286e-05,2.96,3.46
3.64296e-05,2.96,3.46
3.64306e-05,2.92,3.42
3.64316e-05,2.92,3.46
3.64326e-05,2.88,3.42
3.64336e-05,2.92,3.42
3.64346e-05,2.92,3.42
3.64356e-05,2.92,3.46
3.64366e-05,2.92,3.46
3.64376e-05,2.92,3.46
3.64386e-05,2.96,3.42
3.64396e-05,2.96,3.42
3.64406e-05,2.92,3.38
3.64416e-05,2.92,3.42
3.64426e-05,2.92,3.42
3.64436e-05,2.92,3.42
3.64446e-05,2.92,3.42
3.64456e-05,2.92,3.46
3.64466e-05,2.96,3.46
3.64476e-05,2.96,3.46
3.64486e-05,2.96,3.42
3.64496e-05,2.92,3.46
3.64506e-05,2.92,3.42
3.64516e-05,2.92,3.42
3.64526e-05,2.92,3.42
3.64536e-05,2.92,3.42
3.64546e-05,2.92,3.46
3.64556e-05,2.92,3.46
3.64566e-05,2.92,3.46
3.64576e-05,2.92,3.46
3.64586e-05,2.92,3.46
3.64596e-05,2.92,3.46
3.64606e-05,2.92,3.42
3.64616e-05,2.96,3.42
3.64626e-05,2.92,3.42
3.64636e-05,2.92,3.42
3.64646e-05,2.92,3.42
3.64656e-05,2.92,3.46
3.64666e-05,2.92,3.46
3.64676e-05,2.92,3.46
3.64686e-05,2.92,3.46
3.64696e-05,2.92,3.46
3.64706e-05,2.92,3.46
3.64716e-05,2.92,3.46
3.64726e-05,2.92,3.42
3.64736e-05,2.92,3.42
3.64746e-05,2.92,3.42
3.64756e-05,2.92,3.46
3.64766e-05,2.92,3.42
3.64776e-05,2.92,3.46
3.64786e-05,2.92,3.46
3.64796e-05,2.92,3.46
3.64806e-05,2.92,3.46
3.64816e-05,2.96,3.46
3.64826e-05,2.92,3.46
3.64836e-05,2.92,3.42
3.64846e-05,2.92,3.42
3.64856e-05,2.92,3.42
3.64866e-05,2.92,3.42
3.64876e-05,2.92,3.42
3.64886e-05,2.92,3.46
3.64896e-05,2.92,3.46
3.64906e-05,2.92,3.5
3.64916e-05,2.96,3.5
3.64926e-05,2.96,3.46
3.64936e-05,2.96,3.46
3.64946e-05,2.96,3.42
3.64956e-05,2.92,3.42
3.64966e-05,2.92,3.42
3.64976e-05,2.92,3.42
3.64986e-05,2.96,3.42
3.64996e-05,2.96,3.46
3.65006e-05,2.96,3.46
3.65016e-05,3,3.46
3.65026e-05,3,3.46
3.65036e-05,2.96,3.42
3.65046e-05,2.96,3.38
3.65056e-05,2.92,3.38
3.65066e-05,2.92,3.38
3.65076e-05,2.92,3.38
3.65086e-05,2.92,3.46
3.65096e-05,2.92,3.5
3.65106e-05,2.92,3.5
3.65116e-05,2.96,3.5
3.65126e-05,2.96,3.46
3.65136e-05,2.96,3.42
3.65146e-05,2.92,3.38
3.65156e-05,2.92,3.38
3.65166e-05,2.92,3.38
3.65176e-05,2.92,3.42
3.65186e-05,2.92,3.46
3.65196e-05,2.96,3.5
3.65206e-05,2.96,3.5
3.65216e-05,2.96,3.5
3.65226e-05,2.96,3.46
3.65236e-05,2.96,3.42
3.65246e-05,2.92,3.38
3.65256e-05,2.92,3.38
3.65266e-05,2.92,3.38
3.65276e-05,2.92,3.42
3.65286e-05,2.92,3.42
3.65296e-05,2.96,3.5
3.65306e-05,2.96,3.5
3.65316e-05,3,3.5
3.65326e-05,2.96,3.46
3.65336e-05,2.96,3.42
3.65346e-05,2.92,3.38
3.65356e-05,2.92,3.38
3.65366e-05,2.92,3.42
3.65376e-05,2.92,3.46
3.65386e-05,2.96,3.5
3.65396e-05,2.96,3.54
3.65406e-05,2.96,3.5
3.65416e-05,2.96,3.46
3.65426e-05,2.96,3.42
3.65436e-05,2.92,3.38
3.65446e-05,2.92,3.38
3.65456e-05,2.92,3.38
3.65466e-05,2.92,3.42
3.65476e-05,2.92,3.5
3.65486e-05,2.92,3.5
3.65496e-05,2.92,3.5
3.65506e-05,2.96,3.5
3.65516e-05,2.92,3.46
3.65526e-05,2.96,3.42
3.65536e-05,2.92,3.38
3.65546e-05,2.92,3.38
3.65556e-05,2.92,3.38
3.65566e-05,2.92,3.42
3.65576e-05,2.92,3.46
3.65586e-05,2.96,3.46
3.65596e-05,2.96,3.5
3.65606e-05,2.96,3.46
3.65616e-05,2.96,3.42
3.65626e-05,2.92,3.42
3.65636e-05,2.92,3.38
3.65646e-05,2.92,3.42
3.65656e-05,2.92,3.42
3.65666e-05,2.96,3.46
3.65676e-05,2.96,3.5
3.65686e-05,2.96,3.5
3.65696e-05,2.96,3.5
3.65706e-05,2.92,3.46
3.65716e-05,2.92,3.42
3.65726e-05,2.92,3.42
3.65736e-05,2.88,3.42
3.65746e-05,2.92,3.42
3.65756e-05,2.88,3.42
3.65766e-05,2.92,3.46
3.65776e-05,2.96,3.5
3.65786e-05,2.96,3.46
3.65796e-05,2.96,3.42
3.65806e-05,2.96,3.42
3.65816e-05,2.92,3.42
3.65826e-05,2.92,3.38
3.65836e-05,2.92,3.42
3.65846e-05,2.92,3.42
3.65856e-05,2.92,3.46
3.65866e-05,2.96,3.46
3.65876e-05,2.96,3.46
3.65886e-05,2.96,3.46
3.65896e-05,2.96,3.42
3.65906e-05,2.92,3.38
3.65916e-05,2.92,3.42
3.65926e-05,2.92,3.42
3.65936e-05,2.92,3.42
3.65946e-05,2.92,3.46
3.65956e-05,2.92,3.5
3.65966e-05,2.96,3.54
3.65976e-05,3,3.5
3.65986e-05,3,3.46
3.65996e-05,2.96,3.42
3.66006e-05,2.96,3.42
3.66016e-05,2.92,3.38
3.66026e-05,2.92,3.38
3.66036e-05,2.92,3.42
3.66046e-05,2.92,3.46
3.66056e-05,2.92,3.5
3.66066e-05,2.96,3.5
3.66076e-05,2.96,3.5
3.66086e-05,2.96,3.42
3.66096e-05,2.96,3.42
3.66106e-05,2.92,3.38
3.66116e-05,2.92,3.38
3.66126e-05,2.92,3.38
3.66136e-05,2.92,3.46
3.66146e-05,2.92,3.46
3.66156e-05,2.92,3.46
3.66166e-05,2.92,3.46
3.66176e-05,2.92,3.5
3.66186e-05,2.96,3.46
3.66196e-05,2.92,3.42
3.66206e-05,2.92,3.38
3.66216e-05,2.96,3.38
3.66226e-05,2.92,3.42
3.66236e-05,2.92,3.42
3.66246e-05,2.92,3.42
3.66256e-05,2.92,3.46
3.66266e-05,2.92,3.46
3.66276e-05,2.92,3.46
3.66286e-05,2.96,3.46
3.66296e-05,2.92,3.46
3.66306e-05,2.92,3.46
3.66316e-05,2.92,3.42
3.66326e-05,2.92,3.42
3.66336e-05,2.92,3.42
3.66346e-05,2.92,3.42
3.66356e-05,2.92,3.42
3.66366e-05,2.92,3.42
3.66376e-05,2.92,3.42
3.66386e-05,2.92,3.46
3.66396e-05,2.92,3.46
3.66406e-05,2.92,3.42
3.66416e-05,2.96,3.42
3.66426e-05,2.92,3.42
3.66436e-05,2.96,3.42
3.66446e-05,2.92,3.42
3.66456e-05,2.92,3.42
3.66466e-05,2.96,3.42
3.66476e-05,2.92,3.46
3.66486e-05,2.92,3.46
3.66496e-05,2.92,3.5
3.66506e-05,2.92,3.5
3.66516e-05,2.96,3.5
3.66526e-05,2.96,3.42
3.66536e-05,2.96,3.42
3.66546e-05,2.96,3.42
3.66556e-05,2.92,3.38
3.66566e-05,2.92,3.42
3.66576e-05,2.92,3.42
3.66586e-05,2.92,3.46
3.66596e-05,2.96,3.46
3.66606e-05,2.96,3.46
3.66616e-05,2.96,3.5
3.66626e-05,2.96,3.46
3.66636e-05,2.96,3.46
3.66646e-05,2.96,3.42
3.66656e-05,2.96,3.42
3.66666e-05,2.96,3.42
3.66676e-05,2.96,3.42
3.66686e-05,2.96,3.42
3.66696e-05,2.96,3.46
3.66706e-05,2.92,3.46
3.66716e-05,2.92,3.46
3.66726e-05,2.92,3.42
3.66736e-05,2.92,3.42
3.66746e-05,2.92,3.42
3.66756e-05,2.92,3.42
3.66766e-05,2.96,3.42
3.66776e-05,2.96,3.46
3.66786e-05,2.96,3.46
3.66796e-05,2.96,3.46
3.66806e-05,2.96,3.46
3.66816e-05,2.96,3.46
3.66826e-05,2.96,3.42
3.66836e-05,2.92,3.38
3.66846e-05,2.96,3.42
3.66856e-05,2.96,3.42
3.66866e-05,2.92,3.46
3.66876e-05,2.96,3.46
3.66886e-05,2.96,3.46
3.66896e-05,2.96,3.46
3.66906e-05,2.92,3.42
3.66916e-05,2.92,3.42
3.66926e-05,2.92,3.42
3.66936e-05,2.92,3.42
3.66946e-05,2.92,3.42
3.66956e-05,2.92,3.46
3.66966e-05,2.92,3.46
3.66976e-05,2.96,3.5
3.66986e-05,2.96,3.46
3.66996e-05,2.96,3.46
3.67006e-05,2.96,3.42
3.67016e-05,2.92,3.38
3.67026e-05,2.92,3.38
3.67036e-05,2.92,3.42
3.67046e-05,2.92,3.42
3.67056e-05,2.92,3.46
3.67066e-05,2.96,3.5
3.67076e-05,2.96,3.5
3.67086e-05,2.96,3.46
3.67096e-05,2.96,3.42
3.67106e-05,2.92,3.38
3.67116e-05,2.92,3.38
3.67126e-05,2.92,3.34
3.67136e-05,2.92,3.38
3.67146e-05,2.92,3.42
3.67156e-05,2.92,3.46
3.67166e-05,2.92,3.5
3.67176e-05,2.96,3.54
3.67186e-05,2.96,3.5
3.67196e-05,2.96,3.46
3.67206e-05,2.96,3.42
3.67216e-05,2.92,3.38
3.67226e-05,2.92,3.38
3.67236e-05,2.92,3.38
3.67246e-05,2.92,3.38
3.67256e-05,2.92,3.46
3.67266e-05,2.92,3.5
3.67276e-05,2.92,3.5
3.67286e-05,2.96,3.5
3.67296e-05,2.96,3.5
3.67306e-05,2.96,3.42
3.67316e-05,2.96,3.38
3.67326e-05,2.92,3.38
3.67336e-05,2.92,3.38
3.67346e-05,2.92,3.42
3.67356e-05,2.92,3.46
3.67366e-05,2.92,3.46
3.67376e-05,2.92,3.5
3.67386e-05,2.92,3.5
3.67396e-05,2.92,3.5
3.67406e-05,2.96,3.46
3.67416e-05,2.92,3.42
3.67426e-05,2.92,3.38
3.67436e-05,2.92,3.38
3.67446e-05,2.92,3.38
3.67456e-05,2.92,3.38
3.67466e-05,2.92,3.42
3.67476e-05,2.92,3.46
3.67486e-05,2.92,3.5
3.67496e-05,2.96,3.5
3.67506e-05,2.96,3.5
3.67516e-05,2.96,3.46
3.67526e-05,2.92,3.42
3.67536e-05,2.92,3.42
3.67546e-05,2.92,3.38
3.67556e-05,2.92,3.42
3.67566e-05,2.92,3.42
3.67576e-05,2.96,3.42
3.67586e-05,2.96,3.46
3.67596e-05,2.96,3.5
3.67606e-05,2.96,3.5
3.67616e-05,2.96,3.46
3.67626e-05,2.96,3.46
3.67636e-05,2.92,3.42
3.67646e-05,2.92,3.38
3.67656e-05,2.92,3.38
3.67666e-05,2.92,3.42
3.67676e-05,2.92,3.42
3.67686e-05,2.92,3.42
3.67696e-05,2.92,3.46
3.67706e-05,2.92,3.46
3.67716e-05,2.92,3.46
3.67726e-05,2.92,3.46
3.67736e-05,2.92,3.42
3.67746e-05,2.92,3.42
3.67756e-05,2.92,3.42
3.67766e-05,2.92,3.42
3.67776e-05,2.92,3.42
3.67786e-05,2.92,3.42
3.67796e-05,2.96,3.42
3.67806e-05,2.96,3.42
3.67816e-05,2.96,3.46
3.67826e-05,2.92,3.46
3.67836e-05,2.92,3.46
3.67846e-05,2.92,3.46
3.67856e-05,2.96,3.46
3.67866e-05,2.96,3.42
3.67876e-05,2.92,3.42
3.67886e-05,2.96,3.42
3.67896e-05,2.92,3.42
3.67906e-05,2.92,3.42
3.67916e-05,2.92,3.42
3.67926e-05,2.92,3.42
3.67936e-05,2.92,3.46
3.67946e-05,2.92,3.46
3.67956e-05,2.96,3.46
3.67966e-05,2.96,3.46
3.67976e-05,2.96,3.46
3.67986e-05,2.96,3.42
3.67996e-05,2.92,3.42
3.68006e-05,2.92,3.42
3.68016e-05,2.92,3.42
3.68026e-05,2.92,3.42
3.68036e-05,2.92,3.46
3.68046e-05,2.92,3.46
3.68056e-05,2.96,3.5
3.68066e-05,2.96,3.5
3.68076e-05,2.96,3.5
3.68086e-05,2.96,3.42
3.68096e-05,2.92,3.42
3.68106e-05,2.92,3.38
3.68116e-05,2.88,3.38
3.68126e-05,2.88,3.42
3.68136e-05,2.92,3.46
3.68146e-05,2.92,3.46
3.68156e-05,2.96,3.54
3.68166e-05,3,3.54
3.68176e-05,3,3.54
3.68186e-05,2.96,3.46
3.68196e-05,2.96,3.42
3.68206e-05,2.92,3.34
3.68216e-05,2.92,3.34
3.68226e-05,2.92,3.38
3.68236e-05,2.92,3.42
3.68246e-05,2.96,3.46
3.68256e-05,2.96,3.5
3.68266e-05,3,3.54
3.68276e-05,2.96,3.5
3.68286e-05,2.96,3.5
3.68296e-05,2.92,3.42
3.68306e-05,2.92,3.38
3.68316e-05,2.92,3.34
3.68326e-05,2.92,3.38
3.68336e-05,2.92,3.42
3.68346e-05,2.92,3.46
3.68356e-05,2.92,3.5
3.68366e-05,2.96,3.54
3.68376e-05,2.96,3.5
3.68386e-05,2.96,3.46
3.68396e-05,2.96,3.46
3.68406e-05,2.92,3.38
3.68416e-05,2.92,3.38
3.68426e-05,2.92,3.38
3.68436e-05,2.96,3.38
3.68446e-05,2.96,3.42
3.68456e-05,2.96,3.46
3.68466e-05,2.96,3.46
3.68476e-05,2.96,3.5
3.68486e-05,2.92,3.46
3.68496e-05,2.92,3.42
3.68506e-05,2.92,3.42
3.68516e-05,2.92,3.42
3.68526e-05,2.92,3.42
3.68536e-05,2.92,3.42
3.68546e-05,2.96,3.42
3.68556e-05,2.96,3.46
3.68566e-05,2.96,3.46
3.68576e-05,2.96,3.46
3.68586e-05,2.92,3.46
3.68596e-05,2.92,3.46
3.68606e-05,2.92,3.42
3.68616e-05,2.92,3.42
3.68626e-05,2.96,3.42
3.68636e-05,2.92,3.46
3.68646e-05,2.96,3.46
3.68656e-05,2.96,3.46
3.68666e-05,2.96,3.46
3.68676e-05,2.92,3.42
3.68686e-05,2.92,3.42
3.68696e-05,2.92,3.42
3.68706e-05,2.92,3.42
3.68716e-05,2.92,3.42
3.68726e-05,2.96,3.46
3.68736e-05,2.96,3.46
