Model,DPO2012
Firmware Version,1.56

Point Format,Y,
Horizontal Units,S,
Horizontal Scale,1e-05,
Sample Interval,1e-09,
Filter Frequency,1e+08,
Record Length,100000,
Gating,0.0% to 100.0%,0.0% to 100.0%
Probe Attenuation,10,10
Vertical Units,V,V
Vertical Offset,0,0
Vertical Scale,1,1
Label,PPS board#1,PPS board#2
TIME,CH1,CH2
-9.65481e-06,0.08,0.02
-9.65381e-06,0.08,0.02
-9.65281e-06,0.12,0.02
-9.65181e-06,0.08,0.02
-9.65081e-06,0.04,0.06
-9.64981e-06,0.08,0.02
-9.64881e-06,0.04,0.02
-9.64781e-06,0.04,0.02
-9.64681e-06,0.04,0.02
-9.64581e-06,0.08,0.02
-9.64481e-06,0.08,0.06
-9.64381e-06,0.08,0.06
-9.64281e-06,0.08,0.06
-9.64181e-06,0.08,0.06
-9.64081e-06,0.04,0.06
-9.63981e-06,0.04,0.06
-9.63881e-06,0.04,0.02
-9.63781e-06,0.04,0.02
-9.63681e-06,0.08,0.02
-9.63581e-06,0.08,0.02
-9.63481e-06,0.08,0.06
-9.63381e-06,0.08,0.06
-9.63281e-06,0.04,0.02
-9.63181e-06,0.04,0.02
-9.63081e-06,0,0.02
-9.62981e-06,0,0.02
-9.62881e-06,0,0.02
-9.62781e-06,0.04,0.02
-9.62681e-06,0.08,0.02
-9.62581e-06,0.12,0.06
-9.62481e-06,0.16,0.06
-9.62381e-06,0.12,0.1
-9.62281e-06,0.08,0.1
-9.62181e-06,0.04,0.06
-9.62081e-06,0,0.06
-9.61981e-06,-0.04,0.02
-9.61881e-06,0,0.02
-9.61781e-06,0.04,0.02
-9.61681e-06,0.08,0.02
-9.61581e-06,0.12,0.02
-9.61481e-06,0.12,0.06
-9.61381e-06,0.12,0.1
-9.61281e-06,0.04,0.06
-9.61181e-06,0.04,0.06
-9.61081e-06,0,0.02
-9.60981e-06,0,0.02
-9.60881e-06,0,0.02
-9.60781e-06,0.04,0.02
-9.60681e-06,0.04,0.02
-9.60581e-06,0.08,0.02
-9.60481e-06,0.12,0.02
-9.60381e-06,0.12,0.02
-9.60281e-06,0.08,0.06
-9.60181e-06,0.08,0.06
-9.60081e-06,0.04,0.06
-9.59981e-06,0,0.02
-9.59881e-06,0,0.02
-9.59781e-06,0.04,0.02
-9.59681e-06,0.04,0.02
-9.59581e-06,0.08,0.02
-9.59481e-06,0.12,0.02
-9.59381e-06,0.12,0.02
-9.59281e-06,0.12,0.06
-9.59181e-06,0.08,0.06
-9.59081e-06,0.04,0.06
-9.58981e-06,0.04,0.06
-9.58881e-06,0,0.06
-9.58781e-06,0.04,0.02
-9.58681e-06,0,0.02
-9.58581e-06,0.08,0.02
-9.58481e-06,0.08,0.02
-9.58381e-06,0.08,0.02
-9.58281e-06,0.12,0.06
-9.58181e-06,0.12,0.02
-9.58081e-06,0.08,0.06
-9.57981e-06,0.04,0.06
-9.57881e-06,0,0.02
-9.57781e-06,0,0.06
-9.57681e-06,0,0.06
-9.57581e-06,0.04,0.02
-9.57481e-06,0.04,0.06
-9.57381e-06,0.08,0.02
-9.57281e-06,0.12,0.02
-9.57181e-06,0.12,0.06
-9.57081e-06,0.08,0.06
-9.56981e-06,0.08,0.06
-9.56881e-06,0.04,0.06
-9.56781e-06,0.04,0.06
-9.56681e-06,0,0.06
-9.56581e-06,0.04,0.02
-9.56481e-06,0,0.06
-9.56381e-06,0.08,0.02
-9.56281e-06,0.08,0.02
-9.56181e-06,0.12,0.02
-9.56081e-06,0.12,0.02
-9.55981e-06,0.12,0.02
-9.55881e-06,0.08,0.02
-9.55781e-06,0.04,0.02
-9.55681e-06,0.04,0.06
-9.55581e-06,0,0.06
-9.55481e-06,0,0.06
-9.55381e-06,0,0.06
-9.55281e-06,0.04,0.06
-9.55181e-06,0.08,0.02
-9.55081e-06,0.08,0.02
-9.54981e-06,0.08,-0.02
-9.54881e-06,0.08,0.02
-9.54781e-06,0.08,0.02
-9.54681e-06,0.04,0.02
-9.54581e-06,0.04,0.06
-9.54481e-06,0.04,0.06
-9.54381e-06,0.04,0.06
-9.54281e-06,0.04,0.06
-9.54181e-06,0.04,0.02
-9.54081e-06,0.04,0.02
-9.53981e-06,0.08,0.02
-9.53881e-06,0.08,0.02
-9.53781e-06,0.08,0.02
-9.53681e-06,0.08,0.02
-9.53581e-06,0.08,0.02
-9.53481e-06,0.04,0.06
-9.53381e-06,0.08,0.06
-9.53281e-06,0.04,0.06
-9.53181e-06,0.04,0.06
-9.53081e-06,0.04,0.02
-9.52981e-06,0.04,0.02
-9.52881e-06,0.08,0.02
-9.52781e-06,0.12,0.02
-9.52681e-06,0.08,-0.02
-9.52581e-06,0.12,0.02
-9.52481e-06,0.08,0.06
-9.52381e-06,0.08,0.06
-9.52281e-06,0.04,0.1
-9.52181e-06,0.04,0.06
-9.52081e-06,0.04,0.06
-9.51981e-06,0.04,0.02
-9.51881e-06,0.04,-0.02
-9.51781e-06,0.08,-0.02
-9.51681e-06,0.08,-0.02
-9.51581e-06,0.08,0.02
-9.51481e-06,0.08,0.06
-9.51381e-06,0.08,0.06
-9.51281e-06,0.08,0.1
-9.51181e-06,0,0.06
-9.51081e-06,0,0.06
-9.50981e-06,0,0.06
-9.50881e-06,0,0.02
-9.50781e-06,0.04,0.02
-9.50681e-06,0.08,-0.02
-9.50581e-06,0.08,0.02
-9.50481e-06,0.08,0.02
-9.50381e-06,0.08,0.02
-9.50281e-06,0.08,0.06
-9.50181e-06,0.04,0.06
-9.50081e-06,0,0.06
-9.49981e-06,0.04,0.06
-9.49881e-06,0.04,0.06
-9.49781e-06,0.08,0.02
-9.49681e-06,0.08,0.02
-9.49581e-06,0.12,-0.02
-9.49481e-06,0.12,-0.02
-9.49381e-06,0.12,-0.02
-9.49281e-06,0.08,0.02
-9.49181e-06,0.08,0.06
-9.49081e-06,0.04,0.06
-9.48981e-06,0.04,0.06
-9.48881e-06,0.04,0.06
-9.48781e-06,0.04,0.06
-9.48681e-06,0.08,0.06
-9.48581e-06,0.08,0.02
-9.48481e-06,0.08,0.02
-9.48381e-06,0.08,-0.02
-9.48281e-06,0.08,0.02
-9.48181e-06,0.08,0.02
-9.48081e-06,0.08,0.06
-9.47981e-06,0.04,0.1
-9.47881e-06,0,0.1
-9.47781e-06,0.04,0.06
-9.47681e-06,0.04,0.06
-9.47581e-06,0.08,0.02
-9.47481e-06,0.08,0.02
-9.47381e-06,0.08,0.02
-9.47281e-06,0.08,-0.02
-9.47181e-06,0.08,0.02
-9.47081e-06,0.08,0.02
-9.46981e-06,0.04,0.06
-9.46881e-06,0.04,0.1
-9.46781e-06,0.04,0.06
-9.46681e-06,0.04,0.06
-9.46581e-06,0.04,0.06
-9.46481e-06,0.04,0.02
-9.46381e-06,0.08,0.02
-9.46281e-06,0.04,-0.02
-9.46181e-06,0.04,0.02
-9.46081e-06,0.08,0.02
-9.45981e-06,0.08,0.02
-9.45881e-06,0.04,0.06
-9.45781e-06,0.04,0.06
-9.45681e-06,0.04,0.1
-9.45581e-06,0.04,0.06
-9.45481e-06,0.04,0.06
-9.45381e-06,0.04,0.02
-9.45281e-06,0.08,0.02
-9.45181e-06,0.08,0.02
-9.45081e-06,0.08,0.02
-9.44981e-06,0.08,0.02
-9.44881e-06,0.04,0.02
-9.44781e-06,0.04,0.02
-9.44681e-06,0.04,0.06
-9.44581e-06,0.08,0.02
-9.44481e-06,0.04,0.06
-9.44381e-06,0.08,0.06
-9.44281e-06,0.08,0.02
-9.44181e-06,0.08,0.02
-9.44081e-06,0.04,0.02
-9.43981e-06,0.08,0.02
-9.43881e-06,0.04,0.02
-9.43781e-06,0.04,0.02
-9.43681e-06,0.04,0.06
-9.43581e-06,0.08,0.06
-9.43481e-06,0.08,0.1
-9.43381e-06,0.08,0.06
-9.43281e-06,0.08,0.06
-9.43181e-06,0.08,0.06
-9.43081e-06,0.04,0.02
-9.42981e-06,0.04,0.02
-9.42881e-06,0.04,0.02
-9.42781e-06,0.04,0.02
-9.42681e-06,0.04,0.02
-9.42581e-06,0.08,0.06
-9.42481e-06,0.08,0.06
-9.42381e-06,0.08,0.1
-9.42281e-06,0.08,0.06
-9.42181e-06,0.08,0.06
-9.42081e-06,0.04,0.02
-9.41981e-06,0.04,0.02
-9.41881e-06,0,-0.02
-9.41781e-06,0.04,-0.02
-9.41681e-06,0.04,-0.02
-9.41581e-06,0.08,0.02
-9.41481e-06,0.12,0.06
-9.41381e-06,0.12,0.1
-9.41281e-06,0.08,0.1
-9.41181e-06,0.08,0.06
-9.41081e-06,0.04,0.06
-9.40981e-06,0,0.02
-9.40881e-06,0,-0.02
-9.40781e-06,0.04,-0.02
-9.40681e-06,0.04,0.02
-9.40581e-06,0.08,0.02
-9.40481e-06,0.08,0.06
-9.40381e-06,0.12,0.1
-9.40281e-06,0.08,0.1
-9.40181e-06,0.08,0.06
-9.40081e-06,0.04,0.02
-9.39981e-06,0,0.02
-9.39881e-06,0.04,-0.02
-9.39781e-06,0.04,-0.02
-9.39681e-06,0.08,-0.02
-9.39581e-06,0.12,0.02
-9.39481e-06,0.12,0.06
-9.39381e-06,0.08,0.06
-9.39281e-06,0.08,0.1
-9.39181e-06,0.04,0.06
-9.39081e-06,0,0.06
-9.38981e-06,0,0.02
-9.38881e-06,0.04,-0.02
-9.38781e-06,0.04,0.02
-9.38681e-06,0.08,0.02
-9.38581e-06,0.12,0.02
-9.38481e-06,0.08,0.02
-9.38381e-06,0.08,0.06
-9.38281e-06,0.08,0.06
-9.38181e-06,0.04,0.06
-9.38081e-06,0,0.02
-9.37981e-06,0.04,0.02
-9.37881e-06,0.04,0.02
-9.37781e-06,0.08,0.02
-9.37681e-06,0.08,0.02
-9.37581e-06,0.12,0.02
-9.37481e-06,0.12,0.06
-9.37381e-06,0.08,0.06
-9.37281e-06,0.04,0.06
-9.37181e-06,0.04,0.06
-9.37081e-06,0,0.02
-9.36981e-06,0.04,0.02
-9.36881e-06,0.04,0.02
-9.36781e-06,0.08,0.02
-9.36681e-06,0.08,0.02
-9.36581e-06,0.08,0.06
-9.36481e-06,0.12,0.06
-9.36381e-06,0.08,0.02
-9.36281e-06,0.08,0.02
-9.36181e-06,0.04,0.02
-9.36081e-06,0.04,0.02
-9.35981e-06,0.08,0.02
-9.35881e-06,0.08,0.02
-9.35781e-06,0.12,0.06
-9.35681e-06,0.08,0.06
-9.35581e-06,0.08,0.06
-9.35481e-06,0.08,0.06
-9.35381e-06,0.04,0.06
-9.35281e-06,0.04,0.02
-9.35181e-06,0.04,0.02
-9.35081e-06,0.04,0.02
-9.34981e-06,0.08,0.02
-9.34881e-06,0.08,0.02
-9.34781e-06,0.12,0.06
-9.34681e-06,0.12,0.06
-9.34581e-06,0.08,0.06
-9.34481e-06,0.04,0.06
-9.34381e-06,0.04,0.02
-9.34281e-06,0,0.02
-9.34181e-06,0.04,-0.02
-9.34081e-06,0.04,-0.02
-9.33981e-06,0.12,0.02
-9.33881e-06,0.08,0.02
-9.33781e-06,0.12,0.06
-9.33681e-06,0.08,0.06
-9.33581e-06,0.04,0.06
-9.33481e-06,0.04,0.06
-9.33381e-06,0.04,0.02
-9.33281e-06,0.04,0.02
-9.33181e-06,0.08,0.02
-9.33081e-06,0.08,0.02
-9.32981e-06,0.12,0.02
-9.32881e-06,0.08,0.02
-9.32781e-06,0.12,0.06
-9.32681e-06,0.08,0.06
-9.32581e-06,0.08,0.06
-9.32481e-06,0.04,0.06
-9.32381e-06,0.04,0.06
-9.32281e-06,0.04,0.02
-9.32181e-06,0.08,0.02
-9.32081e-06,0.08,0.02
-9.31981e-06,0.12,0.02
-9.31881e-06,0.08,0.02
-9.31781e-06,0.08,0.02
-9.31681e-06,0.04,0.02
-9.31581e-06,0.04,0.02
-9.31481e-06,0.04,0.02
-9.31381e-06,0.04,0.02
-9.31281e-06,0.08,0.02
-9.31181e-06,0.08,0.02
-9.31081e-06,0.08,0.02
-9.30981e-06,0.12,0.02
-9.30881e-06,0.08,0.02
-9.30781e-06,0.08,0.02
-9.30681e-06,0.08,0.02
-9.30581e-06,0.04,0.02
-9.30481e-06,0.04,0.02
-9.30381e-06,0.04,0.02
-9.30281e-06,0.04,0.06
-9.30181e-06,0.04,0.06
-9.30081e-06,0.08,0.06
-9.29981e-06,0.08,0.06
-9.29881e-06,0.08,0.06
-9.29781e-06,0.08,0.06
-9.29681e-06,0.08,0.02
-9.29581e-06,0.04,0.02
-9.29481e-06,0.04,0.06
-9.29381e-06,0.04,0.06
-9.29281e-06,0.04,0.06
-9.29181e-06,0.08,0.06
-9.29081e-06,0.08,0.06
-9.28981e-06,0.08,0.06
-9.28881e-06,0.08,0.06
-9.28781e-06,0.08,0.02
-9.28681e-06,0.08,0.02
-9.28581e-06,0.08,0.02
-9.28481e-06,0.04,0.02
-9.28381e-06,0.08,0.02
-9.28281e-06,0.04,0.02
-9.28181e-06,0.08,0.02
-9.28081e-06,0.04,0.02
-9.27981e-06,0.08,0.06
-9.27881e-06,0.08,0.06
-9.27781e-06,0.08,0.06
-9.27681e-06,0.08,0.06
-9.27581e-06,0.08,0.02
-9.27481e-06,0.08,0.02
-9.27381e-06,0.08,0.02
-9.27281e-06,0.04,0.02
-9.27181e-06,0.04,0.02
-9.27081e-06,0.04,0.02
-9.26981e-06,0.04,0.02
-9.26881e-06,0.04,0.02
-9.26781e-06,0.08,0.06
-9.26681e-06,0.12,0.06
-9.26581e-06,0.12,0.06
-9.26481e-06,0.12,0.06
-9.26381e-06,0.08,0.06
-9.26281e-06,0.04,0.06
-9.26181e-06,0.04,0.02
-9.26081e-06,0,0.02
-9.25981e-06,0.04,0.02
-9.25881e-06,0,0.02
-9.25781e-06,0.08,0.02
-9.25681e-06,0.12,0.02
-9.25581e-06,0.12,0.02
-9.25481e-06,0.12,0.06
-9.25381e-06,0.12,0.02
-9.25281e-06,0.04,0.06
-9.25181e-06,0.04,0.02
-9.25081e-06,0,0.02
-9.24981e-06,0,0.02
-9.24881e-06,0.04,0.02
-9.24781e-06,0.08,0.02
-9.24681e-06,0.08,0.02
-9.24581e-06,0.12,0.02
-9.24481e-06,0.12,0.06
-9.24381e-06,0.12,0.02
-9.24281e-06,0.04,0.06
-9.24181e-06,0.04,0.02
-9.24081e-06,0,-0.02
-9.23981e-06,0,-0.02
-9.23881e-06,0.04,0.02
-9.23781e-06,0.08,0.02
-9.23681e-06,0.08,0.02
-9.23581e-06,0.12,0.06
-9.23481e-06,0.08,0.06
-9.23381e-06,0.08,0.02
-9.23281e-06,0.04,0.06
-9.23181e-06,0.04,0.02
-9.23081e-06,0,0.02
-9.22981e-06,0,0.02
-9.22881e-06,0,0.02
-9.22781e-06,0.04,0.02
-9.22681e-06,0.08,0.02
-9.22581e-06,0.12,0.06
-9.22481e-06,0.08,0.1
-9.22381e-06,0.08,0.06
-9.22281e-06,0.08,0.06
-9.22181e-06,0.04,0.02
-9.22081e-06,0.04,0.02
-9.21981e-06,0.04,0.02
-9.21881e-06,0.04,0.02
-9.21781e-06,0.08,0.02
-9.21681e-06,0.08,0.02
-9.21581e-06,0.08,0.06
-9.21481e-06,0.08,0.06
-9.21381e-06,0.08,0.06
-9.21281e-06,0.08,0.02
-9.21181e-06,0.08,0.02
-9.21081e-06,0.04,0.02
-9.20981e-06,0.04,0.02
-9.20881e-06,0.04,0.02
-9.20781e-06,0.04,0.02
-9.20681e-06,0.04,0.06
-9.20581e-06,0.04,0.06
-9.20481e-06,0.04,0.02
-9.20381e-06,0.04,0.06
-9.20281e-06,0.04,0.02
-9.20181e-06,0.04,0.02
-9.20081e-06,0.08,0.02
-9.19981e-06,0.08,0.02
-9.19881e-06,0.08,0.02
-9.19781e-06,0.08,0.06
-9.19681e-06,0.08,0.06
-9.19581e-06,0.04,0.06
-9.19481e-06,0.04,0.02
-9.19381e-06,0.04,0.02
-9.19281e-06,0.04,0.02
-9.19181e-06,0.08,0.02
-9.19081e-06,0.08,0.02
-9.18981e-06,0.08,0.02
-9.18881e-06,0.08,0.02
-9.18781e-06,0.08,0.02
-9.18681e-06,0.04,0.06
-9.18581e-06,0.04,0.02
-9.18481e-06,0.04,0.06
-9.18381e-06,0.04,0.06
-9.18281e-06,0.04,0.02
-9.18181e-06,0.08,0.02
-9.18081e-06,0.08,0.02
-9.17981e-06,0.08,0.02
-9.17881e-06,0.08,0.02
-9.17781e-06,0.08,0.02
-9.17681e-06,0.08,0.02
-9.17581e-06,0.04,0.02
-9.17481e-06,0.04,0.06
-9.17381e-06,0.04,0.06
-9.17281e-06,0.08,0.06
-9.17181e-06,0.08,0.02
-9.17081e-06,0.08,0.02
-9.16981e-06,0.08,0.02
-9.16881e-06,0.08,0.02
-9.16781e-06,0.08,0.02
-9.16681e-06,0.04,0.06
-9.16581e-06,0.04,0.06
-9.16481e-06,0.04,0.06
-9.16381e-06,0.08,0.06
-9.16281e-06,0.04,0.06
-9.16181e-06,0.08,0.06
-9.16081e-06,0.04,0.02
-9.15981e-06,0.08,0.02
-9.15881e-06,0.04,0.02
-9.15781e-06,0.08,0.02
-9.15681e-06,0.04,0.06
-9.15581e-06,0.04,0.06
-9.15481e-06,0.04,0.06
-9.15381e-06,0.04,0.06
-9.15281e-06,0.04,0.06
-9.15181e-06,0.04,0.02
-9.15081e-06,0.04,0.06
-9.14981e-06,0.04,0.02
-9.14881e-06,0.04,0.02
-9.14781e-06,0.04,0.02
-9.14681e-06,0.04,0.02
-9.14581e-06,0.04,0.02
-9.14481e-06,0.04,0.02
-9.14381e-06,0.04,0.02
-9.14281e-06,0.04,0.02
-9.14181e-06,0.04,0.02
-9.14081e-06,0.04,0.02
-9.13981e-06,0.04,0.02
-9.13881e-06,0.04,0.02
-9.13781e-06,0.08,0.02
-9.13681e-06,0.04,0.02
-9.13581e-06,0.08,0.02
-9.13481e-06,0.04,0.02
-9.13381e-06,0.04,0.02
-9.13281e-06,0.04,0.02
-9.13181e-06,0.04,0.02
-9.13081e-06,0.04,0.02
-9.12981e-06,0.04,0.02
-9.12881e-06,0.08,0.06
-9.12781e-06,0.08,0.02
-9.12681e-06,0.08,0.06
-9.12581e-06,0.08,0.02
-9.12481e-06,0.04,0.06
-9.12381e-06,0.04,0.02
-9.12281e-06,0.04,0.02
-9.12181e-06,0.04,0.02
-9.12081e-06,0.04,0.02
-9.11981e-06,0.08,0.06
-9.11881e-06,0.08,0.06
-9.11781e-06,0.08,0.06
-9.11681e-06,0.08,0.06
-9.11581e-06,0.08,0.06
-9.11481e-06,0.04,0.06
-9.11381e-06,0.04,0.02
-9.11281e-06,0.04,0.02
-9.11181e-06,0.04,0.02
-9.11081e-06,0.04,0.06
-9.10981e-06,0.08,0.06
-9.10881e-06,0.12,0.06
-9.10781e-06,0.12,0.06
-9.10681e-06,0.12,0.06
-9.10581e-06,0.08,0.06
-9.10481e-06,0.04,0.06
-9.10381e-06,0.04,0.02
-9.10281e-06,0.04,0.02
-9.10181e-06,0.04,0.02
-9.10081e-06,0.04,0.02
-9.09981e-06,0.12,0.02
-9.09881e-06,0.12,0.06
-9.09781e-06,0.12,0.06
-9.09681e-06,0.08,0.06
-9.09581e-06,0.08,0.02
-9.09481e-06,0.04,0.02
-9.09381e-06,0.04,0.02
-9.09281e-06,0,0.02
-9.09181e-06,0,-0.02
-9.09081e-06,0.08,-0.02
-9.08981e-06,0.08,0.02
-9.08881e-06,0.12,0.06
-9.08781e-06,0.12,0.02
-9.08681e-06,0.12,0.06
-9.08581e-06,0.08,0.02
-9.08481e-06,0,0.06
-9.08381e-06,0,0.02
-9.08281e-06,-0.04,0.02
-9.08181e-06,0,0.02
-9.08081e-06,0,0.02
-9.07981e-06,0.08,0.02
-9.07881e-06,0.12,0.06
-9.07781e-06,0.12,0.02
-9.07681e-06,0.12,0.06
-9.07581e-06,0.08,0.02
-9.07481e-06,0.04,0.02
-9.07381e-06,0.04,0.02
-9.07281e-06,0,0.02
-9.07181e-06,0,0.02
-9.07081e-06,0,0.02
-9.06981e-06,0.04,0.02
-9.06881e-06,0.04,0.02
-9.06781e-06,0.08,0.02
-9.06681e-06,0.08,0.06
-9.06581e-06,0.08,0.02
-9.06481e-06,0.08,0.02
-9.06381e-06,0.08,0.02
-9.06281e-06,0.04,0.02
-9.06181e-06,0.04,0.02
-9.06081e-06,0,0.02
-9.05981e-06,0.04,0.02
-9.05881e-06,0.04,0.02
-9.05781e-06,0.08,0.02
-9.05681e-06,0.08,0.02
-9.05581e-06,0.12,0.02
-9.05481e-06,0.08,0.06
-9.05381e-06,0.08,0.02
-9.05281e-06,0.04,0.02
-9.05181e-06,0.04,0.06
-9.05081e-06,0,0.06
-9.04981e-06,0,0.02
-9.04881e-06,0,0.02
-9.04781e-06,0.04,0.02
-9.04681e-06,0.04,0.02
-9.04581e-06,0.08,0.02
-9.04481e-06,0.08,0.02
-9.04381e-06,0.12,0.06
-9.04281e-06,0.08,0.06
-9.04181e-06,0.08,0.06
-9.04081e-06,0.04,0.06
-9.03981e-06,0,0.02
-9.03881e-06,0,0.06
-9.03781e-06,0,0.02
-9.03681e-06,0.04,0.02
-9.03581e-06,0.08,0.02
-9.03481e-06,0.08,0.02
-9.03381e-06,0.12,0.02
-9.03281e-06,0.12,0.06
-9.03181e-06,0.08,0.06
-9.03081e-06,0.04,0.02
-9.02981e-06,0,0.02
-9.02881e-06,0,0.02
-9.02781e-06,0,0.02
-9.02681e-06,0,0.02
-9.02581e-06,0.04,0.06
-9.02481e-06,0.08,0.06
-9.02381e-06,0.08,0.06
-9.02281e-06,0.08,0.02
-9.02181e-06,0.08,0.02
-9.02081e-06,0.08,0.02
-9.01981e-06,0.04,0.02
-9.01881e-06,0,0.02
-9.01781e-06,0,0.02
-9.01681e-06,0,0.02
-9.01581e-06,0.04,0.02
-9.01481e-06,0.04,0.02
-9.01381e-06,0.08,0.02
-9.01281e-06,0.08,0.02
-9.01181e-06,0.08,0.02
-9.01081e-06,0.08,0.02
-9.00981e-06,0.08,0.02
-9.00881e-06,0.04,0.02
-9.00781e-06,0.04,0.02
-9.00681e-06,0.04,0.06
-9.00581e-06,0.04,0.02
-9.00481e-06,0.04,0.06
-9.00381e-06,0.04,0.02
-9.00281e-06,0.04,-0.02
-9.00181e-06,0.08,0.02
-9.00081e-06,0.08,-0.02
-8.99981e-06,0.08,-0.02
-8.99881e-06,0.08,0.02
-8.99781e-06,0.08,0.02
-8.99681e-06,0.08,0.06
-8.99581e-06,0.04,0.1
-8.99481e-06,0.04,0.06
-8.99381e-06,0,0.02
-8.99281e-06,0.04,0.02
-8.99181e-06,0.04,0.02
-8.99081e-06,0.04,-0.02
-8.98981e-06,0.08,-0.02
-8.98881e-06,0.08,0.02
-8.98781e-06,0.12,0.02
-8.98681e-06,0.08,0.06
-8.98581e-06,0.04,0.06
-8.98481e-06,0,0.06
-8.98381e-06,0,0.06
-8.98281e-06,0,0.02
-8.98181e-06,0.04,0.02
-8.98081e-06,0.04,-0.02
-8.97981e-06,0.08,-0.02
-8.97881e-06,0.12,0.02
-8.97781e-06,0.16,0.02
-8.97681e-06,0.12,0.06
-8.97581e-06,0.08,0.06
-8.97481e-06,0,0.06
-8.97381e-06,0,0.06
-8.97281e-06,-0.04,0.02
-8.97181e-06,0,0.02
-8.97081e-06,0.04,-0.02
-8.96981e-06,0.08,0.02
-8.96881e-06,0.12,0.02
-8.96781e-06,0.12,0.02
-8.96681e-06,0.08,0.06
-8.96581e-06,0.08,0.06
-8.96481e-06,0.04,0.06
-8.96381e-06,0,0.06
-8.96281e-06,-0.04,0.06
-8.96181e-06,0,0.02
-8.96081e-06,0.04,0.06
-8.95981e-06,0.08,0.02
-8.95881e-06,0.12,0.02
-8.95781e-06,0.12,0.02
-8.95681e-06,0.12,0.02
-8.95581e-06,0.08,0.02
-8.95481e-06,0.04,0.02
-8.95381e-06,0,0.02
-8.95281e-06,0,0.06
-8.95181e-06,0,0.06
-8.95081e-06,0.04,0.06
-8.94981e-06,0.08,0.06
-8.94881e-06,0.12,0.06
-8.94781e-06,0.12,0.06
-8.94681e-06,0.12,0.06
-8.94581e-06,0.08,0.02
-8.94481e-06,0.04,0.02
-8.94381e-06,0.04,-0.02
-8.94281e-06,0.04,-0.02
-8.94181e-06,0.04,0.02
-8.94081e-06,0.04,0.06
-8.93981e-06,0.08,0.06
-8.93881e-06,0.08,0.1
-8.93781e-06,0.04,0.06
-8.93681e-06,0.04,0.02
-8.93581e-06,0.04,-0.02
-8.93481e-06,0,-0.02
-8.93381e-06,0.04,-0.02
-8.93281e-06,0.04,0.02
-8.93181e-06,0.08,0.06
-8.93081e-06,0.08,0.06
-8.92981e-06,0.08,0.06
-8.92881e-06,0.08,0.06
-8.92781e-06,0.04,0.06
-8.92681e-06,0.04,0.06
-8.92581e-06,0.04,0.02
-8.92481e-06,0,-0.02
-8.92381e-06,0.04,-0.02
-8.92281e-06,0.08,-0.02
-8.92181e-06,0.12,0.02
-8.92081e-06,0.12,0.06
-8.91981e-06,0.12,0.1
-8.91881e-06,0.08,0.1
-8.91781e-06,0.04,0.1
-8.91681e-06,0,0.06
-8.91581e-06,0,0.02
-8.91481e-06,0,-0.02
-8.91381e-06,0.04,-0.02
-8.91281e-06,0.08,-0.02
-8.91181e-06,0.12,0.02
-8.91081e-06,0.12,0.06
-8.90981e-06,0.12,0.1
-8.90881e-06,0.04,0.1
-8.90781e-06,0.04,0.1
-8.90681e-06,0,0.06
-8.90581e-06,0,0.02
-8.90481e-06,0,-0.02
-8.90381e-06,0.04,-0.02
-8.90281e-06,0.04,-0.02
-8.90181e-06,0.08,0.02
-8.90081e-06,0.08,0.02
-8.89981e-06,0.08,0.06
-8.89881e-06,0.08,0.1
-8.89781e-06,0.04,0.1
-8.89681e-06,0.04,0.06
-8.89581e-06,0,0.02
-8.89481e-06,0,0.02
-8.89381e-06,0,0.02
-8.89281e-06,0.04,-0.02
-8.89181e-06,0.08,-0.02
-8.89081e-06,0.08,0.02
-8.88981e-06,0.08,0.02
-8.88881e-06,0.08,0.06
-8.88781e-06,0.08,0.06
-8.88681e-06,0.04,0.06
-8.88581e-06,0.04,0.06
-8.88481e-06,0,0.1
-8.88381e-06,0,0.02
-8.88281e-06,0.04,0.02
-8.88181e-06,0.04,0.02
-8.88081e-06,0.04,0.02
-8.87981e-06,0.08,0.02
-8.87881e-06,0.08,0.02
-8.87781e-06,0.08,0.02
-8.87681e-06,0.04,0.06
-8.87581e-06,0.08,0.06
-8.87481e-06,0.04,0.06
-8.87381e-06,0.04,0.06
-8.87281e-06,0,0.02
-8.87181e-06,0.04,0.02
-8.87081e-06,0,0.02
-8.86981e-06,0.04,-0.02
-8.86881e-06,0.04,-0.02
-8.86781e-06,0.08,0.02
-8.86681e-06,0.08,0.06
-8.86581e-06,0.08,0.06
-8.86481e-06,0.08,0.06
-8.86381e-06,0.04,0.06
-8.86281e-06,0,0.06
-8.86181e-06,0,0.02
-8.86081e-06,0,0.02
-8.85981e-06,0.04,0.02
-8.85881e-06,0.04,0.02
-8.85781e-06,0.08,0.02
-8.85681e-06,0.08,0.02
-8.85581e-06,0.08,0.06
-8.85481e-06,0.08,0.06
-8.85381e-06,0.04,0.06
-8.85281e-06,0.04,0.06
-8.85181e-06,0.04,0.06
-8.85081e-06,0,0.02
-8.84981e-06,0,0.02
-8.84881e-06,0.04,0.02
-8.84781e-06,0.08,0.02
-8.84681e-06,0.08,0.02
-8.84581e-06,0.08,0.02
-8.84481e-06,0.08,0.06
-8.84381e-06,0.08,0.06
-8.84281e-06,0.04,0.06
-8.84181e-06,0,0.02
-8.84081e-06,0,0.02
-8.83981e-06,0.04,0.02
-8.83881e-06,0.04,0.02
-8.83781e-06,0.08,-0.02
-8.83681e-06,0.08,0.02
-8.83581e-06,0.08,0.02
