Model,DPO2012
Firmware Version,1.56

Point Format,Y,
Horizontal Units,S,
Horizontal Scale,1e-05,
Sample Interval,1e-09,
Filter Frequency,1e+08,
Record Length,100000,
Gating,0.0% to 100.0%,0.0% to 100.0%
Probe Attenuation,10,10
Vertical Units,V,V
Vertical Offset,0,0
Vertical Scale,1,1
Label,PPS board#1,PPS board#2
TIME,CH1,CH2
-4.91436e-05,0.08,0.02
-4.91426e-05,0.04,0.06
-4.91416e-05,0.08,0.02
-4.91406e-05,0.04,0.06
-4.91396e-05,0.04,0.02
-4.91386e-05,0.04,0.06
-4.91376e-05,0.04,0.06
-4.91366e-05,0.08,0.06
-4.91356e-05,0.08,0.06
-4.91346e-05,0.08,0.06
-4.91336e-05,0.08,0.02
-4.91326e-05,0.08,0.02
-4.91316e-05,0.08,0.02
-4.91306e-05,0.04,0.02
-4.91296e-05,0.04,0.02
-4.91286e-05,0.04,0.02
-4.91276e-05,0.04,0.06
-4.91266e-05,0.04,0.06
-4.91256e-05,0.04,0.06
-4.91246e-05,0.04,0.06
-4.91236e-05,0.04,0.06
-4.91226e-05,0.04,0.06
-4.91216e-05,0.04,0.02
-4.91206e-05,0.04,0.02
-4.91196e-05,0.04,0.02
-4.91186e-05,0.04,0.06
-4.91176e-05,0.08,0.02
-4.91166e-05,0.04,0.06
-4.91156e-05,0.08,0.06
-4.91146e-05,0.04,0.06
-4.91136e-05,0.08,0.02
-4.91126e-05,0.04,0.06
-4.91116e-05,0.08,0.02
-4.91106e-05,0.08,0.02
-4.91096e-05,0.08,-0.02
-4.91086e-05,0.08,0.02
-4.91076e-05,0.04,0.02
-4.91066e-05,0.08,0.02
-4.91056e-05,0.04,0.02
-4.91046e-05,0.08,0.06
-4.91036e-05,0.08,0.06
-4.91026e-05,0.04,0.06
-4.91016e-05,0.08,0.02
-4.91006e-05,0.04,0.06
-4.90996e-05,0.08,0.02
-4.90986e-05,0.04,0.02
-4.90976e-05,0.08,0.02
-4.90966e-05,0.04,0.02
-4.90956e-05,0.08,0.02
-4.90946e-05,0.04,0.06
-4.90936e-05,0.08,0.06
-4.90926e-05,0.08,0.1
-4.90916e-05,0.08,0.06
-4.90906e-05,0.08,0.06
-4.90896e-05,0.08,0.02
-4.90886e-05,0.08,0.02
-4.90876e-05,0.04,0.02
-4.90866e-05,0.04,-0.02
-4.90856e-05,0.04,-0.02
-4.90846e-05,0.04,0.06
-4.90836e-05,0.04,0.06
-4.90826e-05,0.04,0.06
-4.90816e-05,0.04,0.06
-4.90806e-05,0.04,0.06
-4.90796e-05,0.08,0.02
-4.90786e-05,0.04,0.02
-4.90776e-05,0.08,0.02
-4.90766e-05,0.04,-0.02
-4.90756e-05,0.04,-0.02
-4.90746e-05,0.04,-0.02
-4.90736e-05,0.04,0.02
-4.90726e-05,0.04,0.06
-4.90716e-05,0.08,0.06
-4.90706e-05,0.08,0.1
-4.90696e-05,0.08,0.06
-4.90686e-05,0.08,0.06
-4.90676e-05,0.08,0.02
-4.90666e-05,0.04,-0.02
-4.90656e-05,0.04,-0.02
-4.90646e-05,0.04,-0.02
-4.90636e-05,0.04,0.02
-4.90626e-05,0.04,0.06
-4.90616e-05,0.08,0.06
-4.90606e-05,0.08,0.1
-4.90596e-05,0.08,0.06
-4.90586e-05,0.08,0.06
-4.90576e-05,0.08,0.02
-4.90566e-05,0.04,-0.02
-4.90556e-05,0.04,-0.02
-4.90546e-05,0.04,0.02
-4.90536e-05,0.04,0.02
-4.90526e-05,0.04,0.1
-4.90516e-05,0.08,0.1
-4.90506e-05,0.08,0.1
-4.90496e-05,0.08,0.06
-4.90486e-05,0.08,0.02
-4.90476e-05,0.08,-0.02
-4.90466e-05,0.04,-0.02
-4.90456e-05,0.04,-0.02
-4.90446e-05,0.04,-0.02
-4.90436e-05,0.04,0.02
-4.90426e-05,0.08,0.1
-4.90416e-05,0.08,0.1
-4.90406e-05,0.08,0.1
-4.90396e-05,0.08,0.06
-4.90386e-05,0.04,0.06
-4.90376e-05,0.04,0.02
-4.90366e-05,0.04,-0.02
-4.90356e-05,0.04,-0.02
-4.90346e-05,0.04,0.02
-4.90336e-05,0.04,0.02
-4.90326e-05,0.08,0.06
-4.90316e-05,0.08,0.06
-4.90306e-05,0.08,0.06
-4.90296e-05,0.08,0.02
-4.90286e-05,0.08,0.02
-4.90276e-05,0.08,0.02
-4.90266e-05,0.04,-0.02
-4.90256e-05,0.04,-0.02
-4.90246e-05,0.04,0.02
-4.90236e-05,0.04,0.02
-4.90226e-05,0.08,0.06
-4.90216e-05,0.12,0.06
-4.90206e-05,0.08,0.1
-4.90196e-05,0.08,0.06
-4.90186e-05,0.04,0.02
-4.90176e-05,0.04,0.02
-4.90166e-05,0.04,0.02
-4.90156e-05,0.04,0.02
-4.90146e-05,0.04,0.06
-4.90136e-05,0.08,0.06
-4.90126e-05,0.08,0.1
-4.90116e-05,0.08,0.06
-4.90106e-05,0.08,0.1
-4.90096e-05,0.08,0.06
-4.90086e-05,0.08,0.02
-4.90076e-05,0.04,0.02
-4.90066e-05,0.04,0.02
-4.90056e-05,0.04,0.02
-4.90046e-05,0.04,0.06
-4.90036e-05,0.04,0.06
-4.90026e-05,0.08,0.06
-4.90016e-05,0.08,0.06
-4.90006e-05,0.08,0.06
-4.89996e-05,0.08,0.02
-4.89986e-05,0.04,0.02
-4.89976e-05,0.04,-0.02
-4.89966e-05,0.04,0.02
-4.89956e-05,0.04,0.02
-4.89946e-05,0.04,0.06
-4.89936e-05,0.08,0.06
-4.89926e-05,0.04,0.06
-4.89916e-05,0.08,0.02
-4.89906e-05,0.04,0.06
-4.89896e-05,0.08,0.02
-4.89886e-05,0.04,0.06
-4.89876e-05,0.08,0.02
-4.89866e-05,0.04,0.06
-4.89856e-05,0.08,0.06
-4.89846e-05,0.08,0.06
-4.89836e-05,0.08,0.06
-4.89826e-05,0.08,0.06
-4.89816e-05,0.08,0.06
-4.89806e-05,0.04,0.06
-4.89796e-05,0.04,0.02
-4.89786e-05,0.04,0.02
-4.89776e-05,0.08,0.02
-4.89766e-05,0.08,0.06
-4.89756e-05,0.12,0.06
-4.89746e-05,0.08,0.06
-4.89736e-05,0.08,0.06
-4.89726e-05,0.08,0.06
-4.89716e-05,0.08,0.02
-4.89706e-05,0.08,0.02
-4.89696e-05,0.04,-0.02
-4.89686e-05,0.04,0.02
-4.89676e-05,0.04,0.02
-4.89666e-05,0.04,0.06
-4.89656e-05,0.08,0.06
-4.89646e-05,0.12,0.06
-4.89636e-05,0.12,0.02
-4.89626e-05,0.08,0.02
-4.89616e-05,0.08,-0.02
-4.89606e-05,0.04,-0.02
-4.89596e-05,0.04,0.02
-4.89586e-05,0.04,0.06
-4.89576e-05,0.04,0.06
-4.89566e-05,0.04,0.06
-4.89556e-05,0.08,0.06
-4.89546e-05,0.08,0.06
-4.89536e-05,0.08,0.02
-4.89526e-05,0.08,0.02
-4.89516e-05,0.08,-0.02
-4.89506e-05,0.04,-0.02
-4.89496e-05,0.04,-0.02
-4.89486e-05,0.04,0.06
-4.89476e-05,0.04,0.06
-4.89466e-05,0.04,0.1
-4.89456e-05,0.08,0.1
-4.89446e-05,0.08,0.06
-4.89436e-05,0.08,0.02
-4.89426e-05,0.08,0.02
-4.89416e-05,0.08,-0.02
-4.89406e-05,0.04,-0.02
-4.89396e-05,0.04,-0.02
-4.89386e-05,0.04,0.06
-4.89376e-05,0.04,0.06
-4.89366e-05,0.04,0.06
-4.89356e-05,0.08,0.06
-4.89346e-05,0.08,0.06
-4.89336e-05,0.08,0.06
-4.89326e-05,0.08,0.02
-4.89316e-05,0.08,0.02
-4.89306e-05,0.08,0.02
-4.89296e-05,0.04,-0.02
-4.89286e-05,0.04,0.02
-4.89276e-05,0.04,0.02
-4.89266e-05,0.04,0.06
-4.89256e-05,0.04,0.06
-4.89246e-05,0.04,0.06
-4.89236e-05,0.08,0.02
-4.89226e-05,0.08,0.02
-4.89216e-05,0.08,0.02
-4.89206e-05,0.04,0.02
-4.89196e-05,0.08,0.02
-4.89186e-05,0.04,0.02
-4.89176e-05,0.04,0.02
-4.89166e-05,0.04,0.06
-4.89156e-05,0.04,0.02
-4.89146e-05,0.04,0.06
-4.89136e-05,0.08,0.02
-4.89126e-05,0.08,0.06
-4.89116e-05,0.08,0.06
-4.89106e-05,0.08,0.06
-4.89096e-05,0.08,0.02
-4.89086e-05,0.08,0.02
-4.89076e-05,0.08,0.02
-4.89066e-05,0.04,0.02
-4.89056e-05,0.08,0.02
-4.89046e-05,0.04,0.06
-4.89036e-05,0.04,0.06
-4.89026e-05,0.04,0.06
-4.89016e-05,0.08,0.06
-4.89006e-05,0.08,0.06
-4.88996e-05,0.08,0.02
-4.88986e-05,0.08,0.02
-4.88976e-05,0.08,0.02
-4.88966e-05,0.04,0.02
-4.88956e-05,0.04,0.02
-4.88946e-05,0.04,0.06
-4.88936e-05,0.08,0.06
-4.88926e-05,0.08,0.1
-4.88916e-05,0.08,0.1
-4.88906e-05,0.08,0.06
-4.88896e-05,0.08,0.02
-4.88886e-05,0.08,-0.02
-4.88876e-05,0.08,-0.02
-4.88866e-05,0.04,-0.02
-4.88856e-05,0.08,0.02
-4.88846e-05,0.04,0.06
-4.88836e-05,0.08,0.06
-4.88826e-05,0.04,0.1
-4.88816e-05,0.04,0.1
-4.88806e-05,0.04,0.06
-4.88796e-05,0.08,0.02
-4.88786e-05,0.04,0.02
-4.88776e-05,0.08,0.02
-4.88766e-05,0.04,-0.02
-4.88756e-05,0.04,-0.02
-4.88746e-05,0.04,0.02
-4.88736e-05,0.08,0.02
-4.88726e-05,0.04,0.06
-4.88716e-05,0.08,0.06
-4.88706e-05,0.08,0.06
-4.88696e-05,0.04,0.06
-4.88686e-05,0.04,0.02
-4.88676e-05,0.04,0.02
-4.88666e-05,0.04,0.02
-4.88656e-05,0.04,0.02
-4.88646e-05,0.04,0.02
-4.88636e-05,0.08,0.06
-4.88626e-05,0.08,0.06
-4.88616e-05,0.04,0.06
-4.88606e-05,0.04,0.06
-4.88596e-05,0.04,0.02
-4.88586e-05,0.04,0.02
-4.88576e-05,0.04,0.02
-4.88566e-05,0.04,0.02
-4.88556e-05,0.04,0.02
-4.88546e-05,0.04,0.06
-4.88536e-05,0.08,0.06
-4.88526e-05,0.08,0.1
-4.88516e-05,0.08,0.06
-4.88506e-05,0.08,0.06
-4.88496e-05,0.08,0.02
-4.88486e-05,0.04,0.02
-4.88476e-05,0.04,-0.02
-4.88466e-05,0.04,0.02
-4.88456e-05,0.04,0.02
-4.88446e-05,0.08,0.06
-4.88436e-05,0.12,0.06
-4.88426e-05,0.08,0.1
-4.88416e-05,0.08,0.06
-4.88406e-05,0.08,0.06
-4.88396e-05,0.08,0.02
-4.88386e-05,0.04,-0.02
-4.88376e-05,0.04,0.02
-4.88366e-05,0.04,0.02
-4.88356e-05,0.04,0.06
-4.88346e-05,0.04,0.1
-4.88336e-05,0.08,0.06
-4.88326e-05,0.08,0.06
-4.88316e-05,0.08,0.06
-4.88306e-05,0.08,0.02
-4.88296e-05,0.08,0.02
-4.88286e-05,0.04,-0.02
-4.88276e-05,0.08,0.02
-4.88266e-05,0.04,0.02
-4.88256e-05,0.04,0.02
-4.88246e-05,0.04,0.06
-4.88236e-05,0.04,0.06
-4.88226e-05,0.08,0.06
-4.88216e-05,0.12,0.06
-4.88206e-05,0.08,0.02
-4.88196e-05,0.08,0.02
-4.88186e-05,0.04,-0.02
-4.88176e-05,0.04,-0.02
-4.88166e-05,0.04,-0.02
-4.88156e-05,0.04,-0.02
-4.88146e-05,0.04,0.02
-4.88136e-05,0.08,0.02
-4.88126e-05,0.08,0.06
-4.88116e-05,0.08,0.06
-4.88106e-05,0.08,0.06
-4.88096e-05,0.08,0.02
-4.88086e-05,0.08,0.02
-4.88076e-05,0.08,-0.02
-4.88066e-05,0.04,0.02
-4.88056e-05,0.04,0.02
-4.88046e-05,0.04,0.02
-4.88036e-05,0.04,0.06
-4.88026e-05,0.08,0.06
-4.88016e-05,0.08,0.02
-4.88006e-05,0.08,0.06
-4.87996e-05,0.12,0.06
-4.87986e-05,0.08,0.02
-4.87976e-05,0.08,0.02
-4.87966e-05,0.08,0.02
-4.87956e-05,0.08,0.02
-4.87946e-05,0.08,0.02
-4.87936e-05,0.04,0.02
-4.87926e-05,0.08,0.02
-4.87916e-05,0.04,0.02
-4.87906e-05,0.04,0.06
-4.87896e-05,0.08,0.06
-4.87886e-05,0.04,0.1
-4.87876e-05,0.04,0.06
-4.87866e-05,0.04,0.06
-4.87856e-05,0.08,0.06
-4.87846e-05,0.08,0.02
-4.87836e-05,0.04,0.02
-4.87826e-05,0.04,0.02
-4.87816e-05,0.04,0.02
-4.87806e-05,0.04,0.02
-4.87796e-05,0.04,0.02
-4.87786e-05,0.04,0.06
-4.87776e-05,0.08,0.06
-4.87766e-05,0.08,0.1
-4.87756e-05,0.12,0.06
-4.87746e-05,0.12,0.02
-4.87736e-05,0.08,-0.02
-4.87726e-05,0.04,-0.02
-4.87716e-05,0.04,-0.02
-4.87706e-05,0.04,0.02
-4.87696e-05,0.04,0.02
-4.87686e-05,0.04,0.1
-4.87676e-05,0.08,0.06
-4.87666e-05,0.08,0.1
-4.87656e-05,0.08,0.06
-4.87646e-05,0.08,0.06
-4.87636e-05,0.08,0.02
-4.87626e-05,0.08,0.02
-4.87616e-05,0.04,-0.02
-4.87606e-05,0,-0.02
-4.87596e-05,0.04,0.02
-4.87586e-05,0.04,0.06
-4.87576e-05,0.08,0.06
-4.87566e-05,0.12,0.1
-4.87556e-05,0.12,0.06
-4.87546e-05,0.12,0.06
-4.87536e-05,0.12,0.02
-4.87526e-05,0.08,0.02
-4.87516e-05,0.04,-0.02
-4.87506e-05,0,-0.02
-4.87496e-05,0.04,-0.02
-4.87486e-05,0,0.02
-4.87476e-05,0.04,0.06
-4.87466e-05,0.04,0.1
-4.87456e-05,0.12,0.1
-4.87446e-05,0.12,0.1
-4.87436e-05,0.12,0.06
-4.87426e-05,0.12,0.06
-4.87416e-05,0.08,0.02
-4.87406e-05,0.04,-0.02
-4.87396e-05,0.04,-0.02
-4.87386e-05,0,0.02
-4.87376e-05,0,0.02
-4.87366e-05,0.04,0.1
-4.87356e-05,0.08,0.1
-4.87346e-05,0.12,0.1
-4.87336e-05,0.12,0.1
-4.87326e-05,0.08,0.06
-4.87316e-05,0.08,-0.02
-4.87306e-05,0.04,-0.02
-4.87296e-05,0.04,-0.02
-4.87286e-05,0,-0.02
-4.87276e-05,0,0.02
-4.87266e-05,0.04,0.06
-4.87256e-05,0.08,0.1
-4.87246e-05,0.08,0.1
-4.87236e-05,0.08,0.1
-4.87226e-05,0.08,0.1
-4.87216e-05,0.08,0.02
-4.87206e-05,0.08,-0.02
-4.87196e-05,0.04,-0.02
-4.87186e-05,0,-0.02
-4.87176e-05,0.04,-0.02
-4.87166e-05,0.04,0.02
-4.87156e-05,0.04,0.06
-4.87146e-05,0.04,0.1
-4.87136e-05,0.08,0.1
-4.87126e-05,0.08,0.06
-4.87116e-05,0.12,0.06
-4.87106e-05,0.08,0.02
-4.87096e-05,0.08,0.02
-4.87086e-05,0.04,-0.02
-4.87076e-05,0.04,-0.02
-4.87066e-05,0.04,0.02
-4.87056e-05,0.04,0.02
-4.87046e-05,0.04,0.06
-4.87036e-05,0.08,0.06
-4.87026e-05,0.04,0.06
-4.87016e-05,0.08,0.06
-4.87006e-05,0.08,0.06
-4.86996e-05,0.08,0.02
-4.86986e-05,0.04,-0.02
-4.86976e-05,0.08,-0.02
-4.86966e-05,0.04,-0.02
-4.86956e-05,0.04,-0.02
-4.86946e-05,0.04,0.02
-4.86936e-05,0.04,0.02
-4.86926e-05,0.04,0.06
-4.86916e-05,0.08,0.06
-4.86906e-05,0.04,0.06
-4.86896e-05,0.08,0.02
-4.86886e-05,0.04,0.02
-4.86876e-05,0.08,0.02
-4.86866e-05,0.04,0.02
-4.86856e-05,0.04,-0.02
-4.86846e-05,0,0.02
-4.86836e-05,0.04,0.02
-4.86826e-05,0.04,0.06
-4.86816e-05,0.04,0.02
-4.86806e-05,0.04,0.06
-4.86796e-05,0.08,0.06
-4.86786e-05,0.08,0.06
-4.86776e-05,0.12,0.02
-4.86766e-05,0.08,0.02
-4.86756e-05,0.04,-0.02
-4.86746e-05,0.04,-0.02
-4.86736e-05,0.04,0.02
-4.86726e-05,0.04,0.06
-4.86716e-05,0.04,0.06
-4.86706e-05,0.04,0.06
-4.86696e-05,0.08,0.06
-4.86686e-05,0.04,0.06
-4.86676e-05,0.08,0.02
-4.86666e-05,0.08,0.02
-4.86656e-05,0.12,0.02
-4.86646e-05,0.08,0.02
-4.86636e-05,0.08,0.02
-4.86626e-05,0.04,0.06
-4.86616e-05,0.04,0.02
-4.86606e-05,0.04,0.06
-4.86596e-05,0.04,0.02
-4.86586e-05,0.08,0.06
-4.86576e-05,0.08,0.06
-4.86566e-05,0.08,0.06
-4.86556e-05,0.08,0.02
-4.86546e-05,0.08,0.02
-4.86536e-05,0.08,0.02
-4.86526e-05,0.04,0.06
-4.86516e-05,0.04,0.06
-4.86506e-05,0.04,0.06
-4.86496e-05,0.04,0.06
-4.86486e-05,0,0.06
-4.86476e-05,0.04,0.02
-4.86466e-05,0.04,0.06
-4.86456e-05,0.08,0.06
-4.86446e-05,0.08,0.06
-4.86436e-05,0.08,0.02
-4.86426e-05,0.08,0.06
-4.86416e-05,0.08,0.02
-4.86406e-05,0.04,0.02
-4.86396e-05,0.04,0.02
-4.86386e-05,0.04,0.02
-4.86376e-05,0.04,0.02
-4.86366e-05,0.04,0.06
-4.86356e-05,0.08,0.06
-4.86346e-05,0.08,0.06
-4.86336e-05,0.08,0.06
-4.86326e-05,0.08,0.06
-4.86316e-05,0.08,0.06
-4.86306e-05,0.08,0.02
-4.86296e-05,0.08,-0.02
-4.86286e-05,0.04,0.02
-4.86276e-05,0.04,0.02
-4.86266e-05,0.04,0.06
-4.86256e-05,0.08,0.06
-4.86246e-05,0.08,0.06
-4.86236e-05,0.12,0.1
-4.86226e-05,0.12,0.06
-4.86216e-05,0.12,0.02
-4.86206e-05,0.08,0.02
-4.86196e-05,0.04,-0.02
-4.86186e-05,0.04,-0.02
-4.86176e-05,0.04,-0.02
-4.86166e-05,0.04,0.02
-4.86156e-05,0.04,0.06
-4.86146e-05,0.08,0.1
-4.86136e-05,0.08,0.1
-4.86126e-05,0.08,0.1
-4.86116e-05,0.08,0.06
-4.86106e-05,0.04,0.02
-4.86096e-05,0.08,-0.02
-4.86086e-05,0.04,-0.02
-4.86076e-05,0.04,-0.02
-4.86066e-05,0.04,0.02
-4.86056e-05,0.04,0.06
-4.86046e-05,0.08,0.1
-4.86036e-05,0.08,0.06
-4.86026e-05,0.08,0.1
-4.86016e-05,0.08,0.06
-4.86006e-05,0.08,0.02
-4.85996e-05,0.04,0.02
-4.85986e-05,0.04,-0.02
-4.85976e-05,0.04,0.02
-4.85966e-05,0.04,0.06
-4.85956e-05,0.04,0.06
-4.85946e-05,0.08,0.06
-4.85936e-05,0.08,0.06
-4.85926e-05,0.08,0.06
-4.85916e-05,0.08,0.06
-4.85906e-05,0.08,0.02
-4.85896e-05,0.04,0.02
-4.85886e-05,0.04,0.02
-4.85876e-05,0.08,0.06
-4.85866e-05,0.08,0.06
-4.85856e-05,0.08,0.06
-4.85846e-05,0.08,0.06
-4.85836e-05,0.08,0.06
-4.85826e-05,0.08,0.02
-4.85816e-05,0.08,0.02
-4.85806e-05,0.04,0.02
-4.85796e-05,0.04,0.02
-4.85786e-05,0.08,0.06
-4.85776e-05,0.08,0.06
-4.85766e-05,0.08,0.1
-4.85756e-05,0.12,0.06
-4.85746e-05,0.12,0.06
-4.85736e-05,0.08,0.02
-4.85726e-05,0.08,0.02
-4.85716e-05,0.04,-0.02
-4.85706e-05,0.04,0.02
-4.85696e-05,0.04,0.02
-4.85686e-05,0.04,0.06
-4.85676e-05,0.08,0.06
-4.85666e-05,0.08,0.1
-4.85656e-05,0.08,0.1
-4.85646e-05,0.08,0.06
-4.85636e-05,0.08,0.02
-4.85626e-05,0.08,-0.02
-4.85616e-05,0.08,-0.02
-4.85606e-05,0.04,-0.02
-4.85596e-05,0.04,0.02
-4.85586e-05,0.04,0.06
-4.85576e-05,0.04,0.06
-4.85566e-05,0.08,0.1
-4.85556e-05,0.12,0.1
-4.85546e-05,0.08,0.06
-4.85536e-05,0.12,0.02
-4.85526e-05,0.08,-0.02
-4.85516e-05,0.04,-0.06
-4.85506e-05,0.04,-0.02
-4.85496e-05,0.04,0.02
-4.85486e-05,0.04,0.06
-4.85476e-05,0.04,0.1
-4.85466e-05,0.08,0.1
-4.85456e-05,0.08,0.06
-4.85446e-05,0.08,0.06
-4.85436e-05,0.08,0.02
-4.85426e-05,0.08,-0.02
-4.85416e-05,0.04,-0.02
-4.85406e-05,0,-0.02
-4.85396e-05,0.04,0.02
-4.85386e-05,0.04,0.06
-4.85376e-05,0.04,0.06
-4.85366e-05,0.08,0.06
-4.85356e-05,0.08,0.06
-4.85346e-05,0.12,0.06
-4.85336e-05,0.08,0.02
-4.85326e-05,0.04,0.02
-4.85316e-05,0.04,0.02
-4.85306e-05,0.04,0.02
-4.85296e-05,0.04,0.02
-4.85286e-05,0.04,0.06
-4.85276e-05,0.08,0.06
-4.85266e-05,0.08,0.1
-4.85256e-05,0.08,0.06
-4.85246e-05,0.08,0.1
-4.85236e-05,0.08,0.06
-4.85226e-05,0.08,0.06
-4.85216e-05,0.08,0.06
-4.85206e-05,0.04,0.06
-4.85196e-05,0.04,0.02
-4.85186e-05,0.04,0.02
-4.85176e-05,0.04,0.02
-4.85166e-05,0.04,0.02
-4.85156e-05,0.04,0.02
-4.85146e-05,0.08,0.06
-4.85136e-05,0.04,0.02
-4.85126e-05,0.08,0.06
-4.85116e-05,0.08,0.02
-4.85106e-05,0.08,0.02
-4.85096e-05,0.08,0.02
-4.85086e-05,0.08,0.02
-4.85076e-05,0.08,0.02
-4.85066e-05,0.08,0.02
-4.85056e-05,0.08,0.02
-4.85046e-05,0.04,0.06
-4.85036e-05,0.04,0.02
-4.85026e-05,0.04,0.06
-4.85016e-05,0.04,0.06
-4.85006e-05,0.04,0.06
-4.84996e-05,0.04,0.06
-4.84986e-05,0.04,0.06
-4.84976e-05,0.04,0.02
-4.84966e-05,0.04,0.02
-4.84956e-05,0.04,0.02
-4.84946e-05,0.04,0.06
-4.84936e-05,0.04,0.06
-4.84926e-05,0.04,0.06
-4.84916e-05,0.04,0.06
-4.84906e-05,0.08,0.06
-4.84896e-05,0.08,0.02
-4.84886e-05,0.08,0.02
-4.84876e-05,0.08,0.02
-4.84866e-05,0.08,0.02
-4.84856e-05,0.08,0.02
-4.84846e-05,0.04,0.06
-4.84836e-05,0.04,0.02
-4.84826e-05,0.04,0.06
-4.84816e-05,0.04,0.06
-4.84806e-05,0.08,0.06
-4.84796e-05,0.08,0.06
-4.84786e-05,0.08,0.06
-4.84776e-05,0.08,0.06
-4.84766e-05,0.08,0.06
-4.84756e-05,0.04,0.02
-4.84746e-05,0.04,0.06
-4.84736e-05,0.04,0.02
-4.84726e-05,0.04,0.06
-4.84716e-05,0.04,0.06
-4.84706e-05,0.04,0.06
-4.84696e-05,0.04,0.02
-4.84686e-05,0.04,0.06
-4.84676e-05,0.04,0.02
-4.84666e-05,0.04,0.06
-4.84656e-05,0.08,0.06
-4.84646e-05,0.08,0.06
-4.84636e-05,0.08,0.02
-4.84626e-05,0.04,0.06
-4.84616e-05,0.04,0.02
-4.84606e-05,0.04,0.02
-4.84596e-05,0.04,0.02
-4.84586e-05,0.04,0.02
-4.84576e-05,0.04,0.02
-4.84566e-05,0.04,0.06
-4.84556e-05,0.08,0.06
-4.84546e-05,0.04,0.06
-4.84536e-05,0.08,0.02
-4.84526e-05,0.04,0.02
-4.84516e-05,0.04,-0.02
-4.84506e-05,0.04,0.02
-4.84496e-05,0.04,0.02
-4.84486e-05,0.04,0.06
-4.84476e-05,0.04,0.06
-4.84466e-05,0.04,0.06
-4.84456e-05,0.08,0.06
-4.84446e-05,0.08,0.06
-4.84436e-05,0.08,0.06
-4.84426e-05,0.04,0.02
-4.84416e-05,0.04,0.02
-4.84406e-05,0.04,0.02
-4.84396e-05,0.04,0.02
-4.84386e-05,0.04,0.02
-4.84376e-05,0.04,0.02
-4.84366e-05,0.04,0.06
-4.84356e-05,0.08,0.06
-4.84346e-05,0.08,0.06
-4.84336e-05,0.08,0.06
-4.84326e-05,0.08,0.06
-4.84316e-05,0.04,0.02
-4.84306e-05,0.04,-0.02
-4.84296e-05,0.04,0.02
-4.84286e-05,0.04,0.02
-4.84276e-05,0.04,0.06
-4.84266e-05,0.04,0.06
-4.84256e-05,0.08,0.06
-4.84246e-05,0.08,0.06
-4.84236e-05,0.08,0.06
-4.84226e-05,0.08,0.02
-4.84216e-05,0.04,0.02
-4.84206e-05,0.04,0.02
-4.84196e-05,0.04,0.02
-4.84186e-05,0.04,0.06
-4.84176e-05,0.04,0.02
-4.84166e-05,0.04,0.06
-4.84156e-05,0.04,0.06
-4.84146e-05,0.08,0.06
-4.84136e-05,0.04,0.06
-4.84126e-05,0.04,0.06
-4.84116e-05,0.04,0.02
-4.84106e-05,0.04,0.02
-4.84096e-05,0.04,0.02
-4.84086e-05,0.04,0.06
-4.84076e-05,0.04,0.06
-4.84066e-05,0.08,0.06
-4.84056e-05,0.08,0.06
-4.84046e-05,0.04,0.06
-4.84036e-05,0.08,0.02
-4.84026e-05,0.04,0.02
-4.84016e-05,0.04,0.02
-4.84006e-05,0.04,0.02
-4.83996e-05,0.04,0.02
-4.83986e-05,0.04,0.06
-4.83976e-05,0.08,0.06
-4.83966e-05,0.04,0.06
-4.83956e-05,0.04,0.02
-4.83946e-05,0.04,0.06
-4.83936e-05,0.04,0.02
-4.83926e-05,0.04,-0.02
-4.83916e-05,0.04,0.02
-4.83906e-05,0.04,0.06
-4.83896e-05,0.04,0.06
-4.83886e-05,0.04,0.1
-4.83876e-05,0.08,0.1
-4.83866e-05,0.08,0.1
-4.83856e-05,0.08,0.06
-4.83846e-05,0.04,0.02
-4.83836e-05,0.04,0.02
-4.83826e-05,0.04,-0.02
-4.83816e-05,0.04,-0.02
-4.83806e-05,0.04,0.02
-4.83796e-05,0.04,0.02
-4.83786e-05,0.08,0.06
-4.83776e-05,0.08,0.1
-4.83766e-05,0.12,0.1
-4.83756e-05,0.08,0.06
-4.83746e-05,0.08,0.02
-4.83736e-05,0.04,-0.02
-4.83726e-05,0.04,-0.02
-4.83716e-05,0.04,-0.02
-4.83706e-05,0.04,0.02
-4.83696e-05,0.04,0.06
-4.83686e-05,0.08,0.1
-4.83676e-05,0.08,0.1
-4.83666e-05,0.08,0.1
-4.83656e-05,0.12,0.06
-4.83646e-05,0.08,0.06
-4.83636e-05,0.04,0.02
-4.83626e-05,0,-0.02
-4.83616e-05,0.04,-0.02
-4.83606e-05,0.04,-0.02
-4.83596e-05,0.04,0.02
-4.83586e-05,0.04,0.1
-4.83576e-05,0.08,0.1
-4.83566e-05,0.08,0.1
-4.83556e-05,0.08,0.06
-4.83546e-05,0.04,0.06
-4.83536e-05,0.04,0.02
-4.83526e-05,0.04,-0.02
-4.83516e-05,0.04,-0.02
-4.83506e-05,0,-0.02
-4.83496e-05,0.04,0.02
-4.83486e-05,0.04,0.06
-4.83476e-05,0.08,0.1
-4.83466e-05,0.08,0.06
-4.83456e-05,0.08,0.06
-4.83446e-05,0.08,0.02
-4.83436e-05,0.08,0.02
-4.83426e-05,0.04,-0.02
-4.83416e-05,0.04,-0.02
-4.83406e-05,0.04,0.02
-4.83396e-05,0.04,-0.02
-4.83386e-05,0.04,0.02
-4.83376e-05,0.08,0.06
